hour,weekday,dom,predicted_bikes
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
5,2,5,13.006670975867085
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
17,3,1,6.855430620751072
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
17,3,1,6.855430620751072
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
4,2,5,13.060128707176123
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
7,2,5,12.899755513249005
5,2,5,13.006670975867085
8,2,5,12.846297781939965
8,2,5,12.846297781939965
6,2,5,12.953213244558043
5,2,5,13.006670975867085
8,2,5,12.846297781939965
6,2,5,12.953213244558043
7,2,5,12.899755513249005
8,2,5,12.846297781939965
7,2,5,12.899755513249005
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
3,2,5,13.113586438485164
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
7,2,5,12.899755513249005
5,2,5,13.006670975867085
8,2,5,12.846297781939965
8,2,5,12.846297781939965
5,2,5,13.006670975867085
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
6,2,5,12.953213244558043
7,2,5,12.899755513249005
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
1,2,5,13.220501901103242
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
6,2,5,12.953213244558043
5,2,5,13.006670975867085
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
6,2,5,12.953213244558043
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
5,2,5,13.006670975867085
5,2,5,13.006670975867085
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
4,2,5,13.060128707176123
8,2,5,12.846297781939965
8,2,5,12.846297781939965
17,3,1,6.855430620751072
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
8,2,5,12.846297781939965
5,2,5,13.006670975867085
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
5,2,5,13.006670975867085
8,2,5,12.846297781939965
3,2,5,13.113586438485164
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
3,2,5,13.113586438485164
1,2,5,13.220501901103242
8,2,5,12.846297781939965
1,2,5,13.220501901103242
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
1,2,5,13.220501901103242
4,2,5,13.060128707176123
8,2,5,12.846297781939965
5,2,5,13.006670975867085
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
7,2,5,12.899755513249005
1,2,5,13.220501901103242
4,2,5,13.060128707176123
6,2,5,12.953213244558043
8,2,5,12.846297781939965
8,2,5,12.846297781939965
4,2,5,13.060128707176123
6,2,5,12.953213244558043
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
8,2,5,12.846297781939965
8,2,5,12.846297781939965
6,2,5,12.953213244558043
7,2,5,12.899755513249005
4,2,5,13.060128707176123
8,2,5,12.846297781939965
8,2,5,12.846297781939965
1,2,5,13.220501901103242
1,2,5,13.220501901103242
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
5,2,5,13.006670975867085
4,2,5,13.060128707176123
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
1,2,5,13.220501901103242
8,2,5,12.846297781939965
1,2,5,13.220501901103242
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
7,2,5,12.899755513249005
17,3,1,6.855430620751072
8,2,5,12.846297781939965
7,2,5,12.899755513249005
6,2,5,12.953213244558043
1,2,5,13.220501901103242
4,2,5,13.060128707176123
1,2,5,13.220501901103242
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
6,2,5,12.953213244558043
8,2,5,12.846297781939965
8,2,5,12.846297781939965
1,2,5,13.220501901103242
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
17,3,1,6.855430620751072
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
23,3,30,20.132902570136554
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
6,2,5,12.953213244558043
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
6,2,5,12.953213244558043
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
7,2,5,12.899755513249005
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
17,3,1,6.855430620751072
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
17,3,1,6.855430620751072
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
17,3,1,6.855430620751072
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
7,2,5,12.899755513249005
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
7,2,5,12.899755513249005
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
7,2,5,12.899755513249005
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
17,3,1,6.855430620751072
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
0,2,5,13.273959632412282
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
3,2,5,13.113586438485164
3,2,5,13.113586438485164
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
5,2,5,13.006670975867085
5,2,5,13.006670975867085
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
17,3,1,6.855430620751072
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
5,2,5,13.006670975867085
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
7,2,5,12.899755513249005
7,2,5,12.899755513249005
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
17,3,1,6.855430620751072
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
17,3,1,6.855430620751072
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
3,2,5,13.113586438485164
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
7,2,5,12.899755513249005
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
6,2,5,12.953213244558043
8,2,5,12.846297781939965
9,2,5,12.792840050630925
7,2,5,12.899755513249005
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
7,2,5,12.899755513249005
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
7,2,5,12.899755513249005
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
7,2,5,12.899755513249005
17,3,1,6.855430620751072
17,3,1,6.855430620751072
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
7,2,5,12.899755513249005
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
0,2,5,13.273959632412282
6,2,5,12.953213244558043
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
7,2,5,12.899755513249005
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
7,2,5,12.899755513249005
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
7,2,5,12.899755513249005
8,2,5,12.846297781939965
8,2,5,12.846297781939965
7,2,5,12.899755513249005
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
7,2,5,12.899755513249005
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
17,3,1,6.855430620751072
7,2,5,12.899755513249005
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
9,2,5,12.792840050630925
7,2,5,12.899755513249005
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
8,2,5,12.846297781939965
8,2,5,12.846297781939965
9,2,5,12.792840050630925
8,2,5,12.846297781939965
7,2,5,12.899755513249005
9,2,5,12.792840050630925
9,2,5,12.792840050630925
8,2,5,12.846297781939965
9,2,5,12.792840050630925
7,2,5,12.899755513249005
8,2,5,12.846297781939965
7,2,5,12.899755513249005
9,2,5,12.792840050630925
9,2,5,12.792840050630925
9,2,5,12.792840050630925
